YYYYMMDD,TG,RH,SP,FG
2011-08-08,158.0,84.0,32.0,41.0
2011-08-09,147.0,6.0,47.0,40.0
2011-08-10,159.0,4.0,22.0,40.0
2011-08-11,172.0,30.0,15.0,54.0
2011-08-12,176.0,3.0,10.0,29.0
2011-08-13,173.0,34.0,3.0,27.0
2011-08-14,172.0,49.0,15.0,23.0
2011-08-15,160.0,0.0,71.0,23.0
2011-08-16,177.0,-1.0,31.0,27.0
2011-08-17,176.0,-1.0,39.0,26.0
2011-08-18,164.0,79.0,6.0,27.0
2011-08-19,155.0,4.0,57.0,28.0
2011-08-20,168.0,0.0,46.0,21.0
2011-08-21,197.0,-1.0,24.0,31.0
2011-08-22,178.0,22.0,30.0,18.0
2011-08-23,191.0,76.0,27.0,28.0
2011-08-24,183.0,4.0,4.0,24.0
2011-08-25,172.0,45.0,40.0,21.0
2011-08-26,178.0,24.0,4.0,39.0
2011-08-27,145.0,82.0,21.0,36.0
2011-08-28,137.0,73.0,22.0,38.0
2011-08-29,136.0,3.0,25.0,35.0
2011-08-30,128.0,17.0,16.0,16.0
2011-08-31,141.0,1.0,23.0,19.0
2011-09-01,127.0,0.0,61.0,13.0
2011-09-02,169.0,0.0,71.0,20.0
2011-09-03,208.0,1.0,69.0,23.0
2011-09-04,185.0,36.0,9.0,24.0
2011-09-05,153.0,37.0,51.0,55.0
2011-09-06,152.0,70.0,2.0,69.0
2011-09-07,149.0,79.0,19.0,50.0
2011-09-08,145.0,99.0,2.0,36.0
2011-09-09,175.0,-1.0,2.0,28.0
2011-09-10,207.0,18.0,18.0,32.0
2011-09-11,172.0,52.0,15.0,39.0
2011-09-12,168.0,7.0,14.0,65.0
2011-09-13,155.0,53.0,57.0,56.0
2011-09-14,143.0,0.0,50.0,40.0
2011-09-15,140.0,0.0,62.0,23.0
2011-09-16,141.0,2.0,50.0,35.0
2011-09-17,151.0,9.0,2.0,42.0
2011-09-18,122.0,11.0,46.0,30.0
2011-09-19,126.0,-1.0,59.0,26.0
2011-09-20,158.0,0.0,9.0,41.0
2011-09-21,160.0,-1.0,1.0,43.0
2011-09-22,145.0,1.0,46.0,35.0
2011-09-23,133.0,-1.0,52.0,19.0
2011-09-24,127.0,0.0,77.0,13.0
2011-09-25,154.0,0.0,80.0,20.0
2011-09-26,166.0,16.0,37.0,23.0
2011-09-27,157.0,0.0,34.0,13.0
2011-09-28,161.0,0.0,89.0,19.0
2011-09-29,178.0,0.0,89.0,23.0
2011-09-30,165.0,0.0,90.0,16.0
2011-10-01,161.0,0.0,80.0,7.0
2011-10-02,156.0,0.0,82.0,9.0
2011-10-03,181.0,0.0,56.0,31.0
2011-10-04,171.0,-1.0,29.0,39.0
2011-10-05,172.0,-1.0,2.0,53.0
2011-10-06,134.0,87.0,27.0,62.0
2011-10-07,107.0,31.0,51.0,34.0
2011-10-08,100.0,45.0,47.0,23.0
2011-10-09,116.0,49.0,4.0,36.0
2011-10-10,169.0,3.0,3.0,61.0
2011-10-11,156.0,25.0,0.0,55.0
2011-10-12,111.0,55.0,0.0,15.0
2011-10-13,90.0,0.0,63.0,16.0
2011-10-14,76.0,0.0,84.0,23.0
2011-10-15,68.0,0.0,90.0,28.0
2011-10-16,75.0,0.0,91.0,21.0
2011-10-17,112.0,0.0,26.0,37.0
2011-10-18,105.0,83.0,26.0,50.0
2011-10-19,83.0,39.0,48.0,30.0
2011-10-20,70.0,25.0,37.0,23.0
2011-10-21,64.0,0.0,90.0,24.0
2011-10-22,58.0,0.0,90.0,32.0
2011-10-23,82.0,0.0,88.0,44.0
2011-10-24,97.0,0.0,89.0,67.0
2011-10-25,103.0,33.0,1.0,58.0
2011-10-26,104.0,2.0,45.0,39.0
2011-10-27,109.0,0.0,60.0,40.0
2011-10-28,119.0,-1.0,26.0,16.0
2011-10-29,123.0,4.0,18.0,19.0
2011-10-30,133.0,0.0,0.0,31.0
2011-10-31,135.0,0.0,62.0,29.0
2011-11-01,127.0,58.0,58.0,28.0
2011-11-02,119.0,2.0,43.0,33.0
2011-11-03,144.0,-1.0,0.0,42.0
2011-11-04,147.0,-1.0,55.0,45.0
2011-11-05,124.0,-1.0,46.0,18.0
2011-11-06,111.0,0.0,0.0,37.0
2011-11-07,100.0,0.0,0.0,45.0
2011-11-08,85.0,0.0,60.0,34.0
2011-11-09,83.0,0.0,39.0,20.0
2011-11-10,55.0,0.0,5.0,32.0
2011-11-11,74.0,0.0,11.0,52.0
2011-11-12,61.0,0.0,71.0,28.0
2011-11-13,36.0,0.0,55.0,23.0
2011-11-14,29.0,0.0,81.0,20.0
2011-11-15,10.0,0.0,48.0,31.0
2011-11-16,18.0,0.0,85.0,28.0
2011-11-17,34.0,0.0,0.0,22.0
2011-11-18,68.0,0.0,32.0,20.0
2011-11-19,39.0,0.0,83.0,14.0
2011-11-20,19.0,0.0,0.0,8.0
2011-11-21,13.0,0.0,0.0,11.0
2011-11-22,34.0,-1.0,65.0,11.0
2011-11-23,79.0,1.0,6.0,17.0
2011-11-24,81.0,0.0,37.0,35.0
2011-11-25,87.0,10.0,2.0,47.0
2011-11-26,87.0,-1.0,32.0,55.0
2011-11-27,96.0,18.0,21.0,64.0
2011-11-28,49.0,0.0,69.0,27.0
2011-11-29,75.0,19.0,20.0,55.0
2011-11-30,73.0,0.0,81.0,40.0
2011-12-01,96.0,35.0,2.0,46.0
2011-12-02,65.0,18.0,36.0,34.0
2011-12-03,81.0,84.0,11.0,56.0
2011-12-04,79.0,9.0,2.0,40.0
2011-12-05,54.0,30.0,31.0,48.0
2011-12-06,49.0,9.0,46.0,46.0
2011-12-07,70.0,82.0,14.0,71.0
2011-12-08,76.0,70.0,0.0,71.0
2011-12-09,63.0,34.0,53.0,55.0
2011-12-10,40.0,2.0,53.0,35.0
2011-12-11,39.0,0.0,11.0,41.0
2011-12-12,68.0,24.0,51.0,48.0
2011-12-13,78.0,5.0,12.0,84.0
2011-12-14,51.0,62.0,10.0,62.0
2011-12-15,53.0,68.0,0.0,64.0
2011-12-16,39.0,2.0,3.0,45.0
2011-12-17,44.0,50.0,65.0,29.0
2011-12-18,23.0,37.0,32.0,24.0
2011-12-19,23.0,38.0,50.0,44.0
2011-12-20,58.0,25.0,56.0,39.0
2011-12-21,59.0,5.0,0.0,26.0
2011-12-22,92.0,35.0,0.0,35.0
2011-12-23,91.0,33.0,0.0,52.0
2011-12-24,64.0,27.0,60.0,49.0
2011-12-25,92.0,1.0,6.0,56.0
2011-12-26,109.0,1.0,3.0,48.0
2011-12-27,87.0,0.0,0.0,39.0
2011-12-28,68.0,-1.0,0.0,60.0
2011-12-29,68.0,45.0,15.0,61.0
2011-12-30,53.0,14.0,46.0,42.0
2011-12-31,77.0,45.0,0.0,36.0
2012-01-01,116.0,42.0,0.0,58.0
2012-01-02,75.0,-1.0,37.0,45.0
2012-01-03,74.0,6.0,0.0,87.0
2012-01-04,71.0,80.0,9.0,71.0
2012-01-05,74.0,19.0,22.0,83.0
2012-01-06,67.0,12.0,18.0,52.0
2012-01-07,78.0,49.0,9.0,56.0
2012-01-08,74.0,-1.0,4.0,37.0
2012-01-09,83.0,1.0,9.0,34.0
2012-01-10,75.0,0.0,30.0,29.0
2012-01-11,84.0,10.0,0.0,36.0
2012-01-12,79.0,1.0,14.0,55.0
2012-01-13,55.0,6.0,64.0,33.0
2012-01-14,40.0,0.0,49.0,20.0
2012-01-15,18.0,0.0,34.0,19.0
2012-01-16,-10.0,0.0,85.0,15.0
2012-01-17,-3.0,0.0,79.0,19.0
2012-01-18,26.0,34.0,0.0,48.0
2012-01-19,67.0,2.0,12.0,39.0
2012-01-20,46.0,13.0,21.0,43.0
2012-01-21,78.0,43.0,0.0,63.0
2012-01-22,68.0,40.0,12.0,61.0
2012-01-23,54.0,33.0,55.0,36.0
2012-01-24,33.0,-1.0,16.0,21.0
2012-01-25,41.0,-1.0,2.0,38.0
2012-01-26,45.0,54.0,0.0,44.0
2012-01-27,43.0,0.0,72.0,35.0
2012-01-28,28.0,0.0,61.0,23.0
2012-01-29,-7.0,0.0,0.0,31.0
2012-01-30,-20.0,1.0,0.0,28.0
2012-01-31,-39.0,0.0,85.0,46.0
2012-02-01,-49.0,0.0,85.0,55.0
2012-02-02,-65.0,0.0,89.0,48.0
2012-02-03,-82.0,29.0,3.0,23.0
2012-02-04,-121.0,0.0,88.0,15.0
2012-02-05,-71.0,0.0,68.0,29.0
2012-02-06,-84.0,0.0,85.0,22.0
2012-02-07,-85.0,-1.0,90.0,38.0
2012-02-08,-33.0,0.0,54.0,45.0
2012-02-09,-44.0,0.0,13.0,27.0
2012-02-10,-61.0,0.0,91.0,33.0
2012-02-11,-73.0,0.0,86.0,25.0
2012-02-12,-37.0,4.0,0.0,19.0
2012-02-13,27.0,13.0,8.0,22.0
2012-02-14,46.0,30.0,5.0,38.0
2012-02-15,56.0,2.0,1.0,53.0
2012-02-16,55.0,-1.0,0.0,32.0
2012-02-17,68.0,3.0,28.0,35.0
2012-02-18,70.0,70.0,1.0,60.0
2012-02-19,29.0,6.0,61.0,35.0
2012-02-20,22.0,0.0,79.0,39.0
2012-02-21,57.0,0.0,9.0,51.0
2012-02-22,67.0,22.0,34.0,67.0
2012-02-23,101.0,13.0,18.0,46.0
2012-02-24,81.0,2.0,0.0,37.0
2012-02-25,53.0,0.0,69.0,27.0
2012-02-26,68.0,-1.0,11.0,25.0
2012-02-27,62.0,0.0,4.0,38.0
2012-02-28,87.0,4.0,0.0,31.0
2012-02-29,88.0,1.0,0.0,24.0
2012-03-01,90.0,0.0,0.0,15.0
2012-03-02,88.0,0.0,40.0,25.0
2012-03-03,93.0,-1.0,3.0,30.0
2012-03-04,79.0,33.0,6.0,34.0
2012-03-05,56.0,45.0,0.0,53.0
2012-03-06,57.0,0.0,30.0,27.0
2012-03-07,43.0,10.0,0.0,48.0
2012-03-08,58.0,0.0,57.0,33.0
2012-03-09,78.0,0.0,24.0,42.0
2012-03-10,91.0,7.0,15.0,29.0
2012-03-11,89.0,0.0,84.0,26.0
2012-03-12,79.0,0.0,50.0,22.0
2012-03-13,80.0,0.0,0.0,14.0
2012-03-14,63.0,0.0,2.0,12.0
2012-03-15,67.0,0.0,93.0,19.0
2012-03-16,75.0,0.0,35.0,28.0
2012-03-17,93.0,-1.0,28.0,32.0
2012-03-18,72.0,6.0,12.0,36.0
2012-03-19,48.0,0.0,88.0,24.0
2012-03-20,85.0,0.0,78.0,30.0
2012-03-21,93.0,0.0,91.0,18.0
2012-03-22,123.0,0.0,89.0,35.0
2012-03-23,121.0,0.0,92.0,24.0
2012-03-24,111.0,0.0,86.0,27.0
2012-03-25,95.0,0.0,70.0,30.0
2012-03-26,98.0,0.0,92.0,28.0
2012-03-27,100.0,0.0,82.0,23.0
2012-03-28,104.0,0.0,86.0,21.0
2012-03-29,88.0,0.0,27.0,37.0
2012-03-30,86.0,-1.0,0.0,41.0
2012-03-31,68.0,-1.0,21.0,44.0
2012-04-01,49.0,0.0,60.0,28.0
2012-04-02,81.0,0.0,25.0,18.0
2012-04-03,90.0,7.0,34.0,19.0
2012-04-04,75.0,-1.0,0.0,30.0
2012-04-05,59.0,0.0,26.0,41.0
2012-04-06,60.0,4.0,71.0,24.0
2012-04-07,53.0,3.0,14.0,32.0
2012-04-08,62.0,6.0,45.0,32.0
2012-04-09,90.0,92.0,0.0,52.0
2012-04-10,95.0,41.0,0.0,46.0
2012-04-11,79.0,2.0,31.0,34.0
2012-04-12,71.0,17.0,19.0,19.0
2012-04-13,73.0,35.0,7.0,18.0
2012-04-14,76.0,0.0,73.0,28.0
2012-04-15,66.0,2.0,15.0,45.0
2012-04-16,50.0,0.0,65.0,31.0
2012-04-17,49.0,23.0,9.0,53.0
2012-04-18,84.0,24.0,31.0,55.0
2012-04-19,89.0,4.0,28.0,47.0
2012-04-20,82.0,14.0,32.0,35.0
2012-04-21,78.0,31.0,21.0,38.0
2012-04-22,88.0,8.0,34.0,44.0
2012-04-23,94.0,22.0,21.0,45.0
2012-04-24,97.0,4.0,39.0,30.0
2012-04-25,100.0,12.0,28.0,54.0
2012-04-26,114.0,71.0,20.0,61.0
2012-04-27,123.0,-1.0,42.0,43.0
2012-04-28,105.0,53.0,0.0,50.0
2012-04-29,125.0,-1.0,25.0,32.0
2012-04-30,158.0,0.0,59.0,35.0
2012-05-01,149.0,35.0,15.0,31.0
2012-05-02,143.0,16.0,20.0,25.0
2012-05-03,125.0,0.0,1.0,30.0
2012-05-04,99.0,1.0,3.0,31.0
2012-05-05,86.0,2.0,0.0,35.0
2012-05-06,81.0,0.0,36.0,38.0
2012-05-07,99.0,0.0,60.0,30.0
2012-05-08,136.0,97.0,1.0,32.0
2012-05-09,157.0,23.0,16.0,31.0
2012-05-10,183.0,1.0,5.0,52.0
2012-05-11,138.0,-1.0,24.0,53.0
2012-05-12,87.0,2.0,54.0,29.0
2012-05-13,88.0,0.0,61.0,17.0
2012-05-14,111.0,-1.0,78.0,37.0
2012-05-15,89.0,49.0,17.0,32.0
2012-05-16,82.0,9.0,70.0,40.0
2012-05-17,104.0,0.0,63.0,30.0
2012-05-18,134.0,15.0,16.0,35.0
2012-05-19,154.0,-1.0,50.0,28.0
2012-05-20,164.0,50.0,28.0,25.0
2012-05-21,190.0,0.0,39.0,32.0
2012-05-22,214.0,0.0,78.0,26.0
2012-05-23,203.0,25.0,56.0,17.0
2012-05-24,224.0,10.0,81.0,30.0
2012-05-25,208.0,0.0,92.0,62.0
2012-05-26,202.0,0.0,91.0,42.0
2012-05-27,205.0,0.0,89.0,30.0
2012-05-28,183.0,0.0,89.0,30.0
2012-05-29,136.0,-1.0,23.0,20.0
2012-05-30,162.0,0.0,64.0,17.0
2012-05-31,144.0,9.0,0.0,30.0
2012-06-01,127.0,1.0,24.0,26.0
2012-06-02,118.0,0.0,82.0,24.0
2012-06-03,91.0,86.0,0.0,26.0
2012-06-04,91.0,90.0,8.0,26.0
2012-06-05,110.0,0.0,36.0,21.0
2012-06-06,139.0,81.0,33.0,35.0
2012-06-07,162.0,17.0,10.0,33.0
2012-06-08,152.0,5.0,61.0,66.0
2012-06-09,133.0,-1.0,2.0,64.0
2012-06-10,149.0,-1.0,54.0,28.0
2012-06-11,148.0,46.0,9.0,25.0
2012-06-12,136.0,0.0,9.0,35.0
2012-06-13,117.0,0.0,22.0,25.0
2012-06-14,125.0,0.0,68.0,18.0
2012-06-15,149.0,87.0,5.0,41.0
2012-06-16,167.0,-1.0,43.0,50.0
2012-06-17,156.0,-1.0,30.0,47.0
2012-06-18,144.0,2.0,26.0,29.0
2012-06-19,153.0,0.0,50.0,18.0
2012-06-20,177.0,0.0,29.0,33.0
2012-06-21,178.0,69.0,20.0,42.0
2012-06-22,154.0,54.0,47.0,63.0
2012-06-23,157.0,0.0,36.0,51.0
2012-06-24,137.0,14.0,16.0,45.0
2012-06-25,143.0,0.0,44.0,40.0
2012-06-26,162.0,0.0,62.0,19.0
2012-06-27,180.0,7.0,4.0,26.0
2012-06-28,223.0,-1.0,38.0,33.0
2012-06-29,191.0,3.0,30.0,32.0
2012-06-30,191.0,49.0,52.0,38.0
2012-07-01,154.0,2.0,59.0,46.0
2012-07-02,165.0,0.0,49.0,28.0
2012-07-03,190.0,0.0,22.0,23.0
2012-07-04,212.0,0.0,35.0,25.0
2012-07-05,219.0,4.0,40.0,21.0
2012-07-06,190.0,-1.0,25.0,31.0
2012-07-07,184.0,26.0,51.0,25.0
2012-07-08,168.0,99.0,12.0,31.0
2012-07-09,166.0,7.0,11.0,43.0
2012-07-10,164.0,4.0,31.0,37.0
2012-07-11,156.0,27.0,32.0,50.0
2012-07-12,145.0,78.0,51.0,37.0
2012-07-13,155.0,50.0,13.0,35.0
2012-07-14,149.0,37.0,7.0,33.0
2012-07-15,153.0,2.0,43.0,25.0
2012-07-16,149.0,7.0,21.0,48.0
2012-07-17,175.0,4.0,14.0,38.0
2012-07-18,171.0,15.0,17.0,59.0
2012-07-19,153.0,90.0,27.0,43.0
2012-07-20,146.0,-1.0,43.0,20.0
2012-07-21,133.0,0.0,16.0,21.0
2012-07-22,150.0,0.0,87.0,13.0
2012-07-23,188.0,0.0,92.0,23.0
2012-07-24,209.0,0.0,92.0,15.0
2012-07-25,223.0,0.0,87.0,22.0
2012-07-26,212.0,0.0,86.0,29.0
2012-07-27,214.0,83.0,39.0,20.0
2012-07-28,185.0,8.0,10.0,20.0
2012-07-29,164.0,49.0,62.0,30.0
2012-07-30,154.0,12.0,62.0,38.0
2012-07-31,153.0,9.0,1.0,30.0
2012-08-01,202.0,18.0,55.0,30.0
2012-08-02,176.0,10.0,42.0,27.0
2012-08-03,179.0,60.0,60.0,26.0
2012-08-04,185.0,0.0,55.0,29.0
2012-08-05,179.0,37.0,25.0,18.0
2012-08-06,172.0,12.0,33.0,42.0
2012-08-07,156.0,88.0,9.0,41.0
2012-08-08,169.0,-1.0,25.0,23.0
2012-08-09,168.0,0.0,74.0,24.0
2012-08-10,157.0,0.0,87.0,19.0
2012-08-11,159.0,0.0,41.0,23.0
2012-08-12,186.0,0.0,87.0,41.0
2012-08-13,186.0,-1.0,36.0,22.0
2012-08-14,199.0,7.0,41.0,13.0
2012-08-15,219.0,9.0,46.0,38.0
2012-08-16,190.0,0.0,58.0,23.0
2012-08-17,216.0,0.0,55.0,28.0
2012-08-18,241.0,0.0,78.0,25.0
2012-08-19,255.0,-1.0,64.0,26.0
2012-08-20,219.0,0.0,56.0,23.0
2012-08-21,205.0,-1.0,27.0,20.0
2012-08-22,184.0,0.0,65.0,41.0
2012-08-23,181.0,-1.0,44.0,28.0
2012-08-24,184.0,58.0,32.0,20.0
2012-08-25,177.0,20.0,31.0,50.0
2012-08-26,160.0,19.0,31.0,36.0
2012-08-27,169.0,-1.0,57.0,28.0
2012-08-28,177.0,17.0,37.0,26.0
2012-08-29,179.0,21.0,68.0,29.0
2012-08-30,158.0,44.0,41.0,30.0
2012-08-31,135.0,2.0,25.0,42.0
2012-09-01,139.0,0.0,78.0,20.0
2012-09-02,158.0,0.0,8.0,23.0
2012-09-03,171.0,0.0,72.0,14.0
2012-09-04,176.0,0.0,79.0,19.0
2012-09-05,159.0,0.0,37.0,26.0
2012-09-06,151.0,0.0,28.0,20.0
2012-09-07,172.0,0.0,76.0,30.0
2012-09-08,177.0,0.0,67.0,11.0
2012-09-09,185.0,0.0,88.0,22.0
2012-09-10,186.0,0.0,45.0,32.0
2012-09-11,156.0,29.0,28.0,35.0
2012-09-12,133.0,33.0,69.0,33.0
2012-09-13,132.0,4.0,19.0,22.0
2012-09-14,140.0,20.0,12.0,43.0
2012-09-15,135.0,0.0,27.0,23.0
2012-09-16,143.0,0.0,32.0,28.0
2012-09-17,167.0,-1.0,25.0,35.0
2012-09-18,128.0,72.0,33.0,33.0
2012-09-19,93.0,6.0,39.0,27.0
2012-09-20,110.0,6.0,22.0,27.0
2012-09-21,125.0,-1.0,3.0,21.0
2012-09-22,105.0,11.0,77.0,21.0
2012-09-23,88.0,9.0,20.0,40.0
2012-09-24,142.0,96.0,7.0,68.0
2012-09-25,135.0,25.0,54.0,50.0
2012-09-26,132.0,-1.0,18.0,44.0
2012-09-27,125.0,45.0,20.0,29.0
2012-09-28,132.0,4.0,35.0,42.0
2012-09-29,128.0,9.0,68.0,37.0
2012-09-30,123.0,0.0,89.0,38.0
2012-10-01,142.0,3.0,41.0,45.0
2012-10-02,145.0,-1.0,34.0,40.0
2012-10-03,128.0,55.0,3.0,50.0
2012-10-04,116.0,90.0,40.0,40.0
2012-10-05,128.0,29.0,16.0,45.0
2012-10-06,96.0,83.0,40.0,18.0
2012-10-07,78.0,0.0,79.0,16.0
2012-10-08,78.0,-1.0,31.0,18.0
2012-10-09,75.0,0.0,48.0,15.0
2012-10-10,81.0,0.0,47.0,11.0
2012-10-11,89.0,23.0,84.0,36.0
2012-10-12,112.0,64.0,9.0,46.0
2012-10-13,89.0,44.0,6.0,37.0
2012-10-14,86.0,15.0,45.0,41.0
2012-10-15,104.0,3.0,60.0,37.0
2012-10-16,110.0,14.0,45.0,56.0
2012-10-17,117.0,19.0,4.0,42.0
2012-10-18,152.0,80.0,2.0,29.0
2012-10-19,168.0,6.0,46.0,25.0
2012-10-20,149.0,3.0,4.0,21.0
2012-10-21,135.0,-1.0,0.0,35.0
2012-10-22,162.0,0.0,63.0,16.0
2012-10-23,143.0,0.0,36.0,25.0
2012-10-24,119.0,1.0,2.0,26.0
2012-10-25,107.0,-1.0,12.0,24.0
2012-10-26,50.0,1.0,19.0,30.0
2012-10-27,29.0,-1.0,77.0,28.0
2012-10-28,47.0,-1.0,55.0,30.0
2012-10-29,75.0,45.0,0.0,53.0
2012-10-30,69.0,49.0,6.0,20.0
2012-10-31,77.0,0.0,55.0,41.0
2012-11-01,78.0,35.0,7.0,54.0
2012-11-02,67.0,14.0,39.0,58.0
2012-11-03,62.0,30.0,14.0,38.0
2012-11-04,61.0,37.0,21.0,42.0
2012-11-05,68.0,21.0,45.0,29.0
2012-11-06,67.0,61.0,50.0,37.0
2012-11-07,103.0,9.0,0.0,41.0
2012-11-08,99.0,8.0,8.0,46.0
2012-11-09,92.0,-1.0,9.0,33.0
2012-11-10,100.0,32.0,2.0,33.0
2012-11-11,83.0,3.0,53.0,35.0
2012-11-12,66.0,0.0,2.0,40.0
2012-11-13,87.0,2.0,0.0,35.0
2012-11-14,74.0,0.0,72.0,20.0
2012-11-15,39.0,0.0,6.0,21.0
2012-11-16,38.0,0.0,0.0,25.0
2012-11-17,52.0,13.0,13.0,36.0
2012-11-18,55.0,26.0,28.0,11.0
2012-11-19,46.0,0.0,0.0,27.0
2012-11-20,90.0,0.0,42.0,41.0
2012-11-21,65.0,6.0,9.0,56.0
2012-11-22,79.0,0.0,85.0,48.0
2012-11-23,62.0,43.0,0.0,34.0
2012-11-24,52.0,46.0,2.0,25.0
2012-11-25,105.0,7.0,17.0,85.0
2012-11-26,77.0,1.0,7.0,36.0
2012-11-27,67.0,1.0,0.0,22.0
2012-11-28,53.0,5.0,36.0,18.0
2012-11-29,42.0,-1.0,60.0,25.0
2012-11-30,23.0,8.0,50.0,19.0
2012-12-01,36.0,68.0,2.0,38.0
2012-12-02,23.0,74.0,41.0,21.0
2012-12-03,27.0,49.0,0.0,40.0
2012-12-04,43.0,46.0,0.0,35.0
2012-12-05,12.0,38.0,20.0,20.0
2012-12-06,6.0,8.0,73.0,32.0
2012-12-07,3.0,44.0,0.0,55.0
2012-12-08,-18.0,1.0,86.0,23.0
2012-12-09,53.0,15.0,9.0,55.0
2012-12-10,32.0,9.0,0.0,41.0
2012-12-11,6.0,0.0,74.0,24.0
2012-12-12,15.0,61.0,17.0,32.0
2012-12-13,-10.0,0.0,0.0,28.0
2012-12-14,50.0,87.0,0.0,56.0
2012-12-15,84.0,21.0,18.0,52.0
2012-12-16,72.0,25.0,0.0,41.0
2012-12-17,62.0,26.0,0.0,29.0
2012-12-18,57.0,46.0,0.0,18.0
2012-12-19,54.0,0.0,0.0,25.0
2012-12-20,32.0,58.0,4.0,67.0
2012-12-21,49.0,36.0,0.0,29.0
2012-12-22,72.0,51.0,0.0,43.0
2012-12-23,114.0,49.0,3.0,58.0
2012-12-24,100.0,23.0,0.0,49.0
2012-12-25,86.0,52.0,10.0,48.0
2012-12-26,80.0,47.0,13.0,53.0
2012-12-27,75.0,26.0,23.0,37.0
2012-12-28,65.0,30.0,0.0,41.0
2012-12-29,108.0,5.0,17.0,61.0
2012-12-30,79.0,18.0,36.0,75.0
2012-12-31,95.0,55.0,0.0,82.0
2013-01-01,71.0,45.0,15.0,42.0
2013-01-02,67.0,2.0,56.0,39.0
2013-01-03,103.0,7.0,0.0,39.0
2013-01-04,93.0,8.0,0.0,38.0
2013-01-05,81.0,2.0,0.0,24.0
2013-01-06,84.0,0.0,18.0,26.0
2013-01-07,73.0,-1.0,0.0,34.0
2013-01-08,73.0,-1.0,0.0,43.0
2013-01-09,65.0,71.0,0.0,34.0
2013-01-10,55.0,25.0,30.0,30.0
2013-01-11,7.0,-1.0,35.0,16.0
2013-01-12,0.0,0.0,46.0,30.0
2013-01-13,-21.0,0.0,88.0,35.0
2013-01-14,-35.0,-1.0,55.0,25.0
2013-01-15,-30.0,44.0,0.0,38.0
2013-01-16,-72.0,0.0,83.0,19.0
2013-01-17,-53.0,-1.0,0.0,14.0
2013-01-18,-17.0,-1.0,22.0,40.0
2013-01-19,-39.0,0.0,25.0,63.0
2013-01-20,-46.0,16.0,0.0,65.0
2013-01-21,-20.0,4.0,0.0,35.0
2013-01-22,-40.0,0.0,50.0,23.0
2013-01-23,-52.0,0.0,0.0,23.0
2013-01-24,-35.0,0.0,87.0,25.0
2013-01-25,-53.0,0.0,54.0,25.0
2013-01-26,-14.0,11.0,0.0,49.0
2013-01-27,40.0,82.0,8.0,58.0
2013-01-28,52.0,46.0,56.0,57.0
2013-01-29,107.0,42.0,0.0,68.0
2013-01-30,103.0,73.0,35.0,78.0
2013-01-31,78.0,16.0,31.0,75.0
2013-02-01,49.0,52.0,0.0,32.0
2013-02-02,39.0,39.0,64.0,39.0
2013-02-03,48.0,24.0,22.0,48.0
2013-02-04,82.0,27.0,56.0,58.0
2013-02-05,34.0,65.0,45.0,53.0
2013-02-06,24.0,72.0,76.0,35.0
2013-02-07,22.0,75.0,53.0,29.0
2013-02-08,9.0,1.0,54.0,24.0
2013-02-09,-5.0,42.0,0.0,19.0
2013-02-10,-3.0,5.0,70.0,52.0
2013-02-11,-15.0,0.0,16.0,60.0
2013-02-12,-8.0,-1.0,10.0,33.0
2013-02-13,-13.0,-1.0,42.0,21.0
2013-02-14,-7.0,37.0,0.0,52.0
2013-02-15,42.0,1.0,27.0,20.0
2013-02-16,52.0,7.0,0.0,13.0
2013-02-17,29.0,0.0,34.0,22.0
2013-02-18,22.0,0.0,57.0,13.0
2013-02-19,30.0,1.0,0.0,24.0
2013-02-20,-3.0,0.0,50.0,39.0
2013-02-21,-12.0,0.0,15.0,40.0
2013-02-22,-20.0,0.0,43.0,48.0
2013-02-23,-15.0,1.0,2.0,48.0
2013-02-24,2.0,24.0,0.0,46.0
2013-02-25,17.0,4.0,0.0,41.0
2013-02-26,32.0,0.0,15.0,35.0
2013-02-27,10.0,0.0,0.0,35.0
2013-02-28,23.0,0.0,51.0,23.0
2013-03-01,35.0,1.0,0.0,31.0
2013-03-02,31.0,0.0,1.0,19.0
2013-03-03,38.0,2.0,0.0,18.0
2013-03-04,45.0,0.0,91.0,40.0
2013-03-05,86.0,0.0,90.0,40.0
2013-03-06,112.0,0.0,16.0,26.0
2013-03-07,89.0,4.0,11.0,38.0
2013-03-08,91.0,20.0,35.0,43.0
2013-03-09,47.0,40.0,0.0,33.0
2013-03-10,-1.0,28.0,0.0,43.0
2013-03-11,-21.0,-1.0,0.0,63.0
2013-03-12,-25.0,0.0,47.0,52.0
2013-03-13,-9.0,-1.0,49.0,19.0
2013-03-14,-7.0,1.0,78.0,24.0
2013-03-15,4.0,23.0,7.0,41.0
2013-03-16,53.0,-1.0,13.0,59.0
2013-03-17,56.0,20.0,10.0,51.0
2013-03-18,57.0,24.0,53.0,36.0
2013-03-19,33.0,3.0,7.0,35.0
2013-03-20,14.0,0.0,5.0,41.0
2013-03-21,12.0,0.0,47.0,20.0
2013-03-22,5.0,0.0,53.0,73.0
2013-03-23,-3.0,0.0,17.0,97.0
2013-03-24,-6.0,0.0,19.0,93.0
2013-03-25,3.0,0.0,77.0,81.0
2013-03-26,7.0,0.0,88.0,65.0
2013-03-27,10.0,0.0,94.0,51.0
2013-03-28,1.0,-1.0,46.0,40.0
2013-03-29,-4.0,1.0,5.0,19.0
2013-03-30,3.0,-1.0,40.0,27.0
2013-03-31,5.0,-1.0,31.0,29.0
